run_id,arch_name,dataset,noise_level,seed,run_seed,model_index,epochs,lr,num_metric_samples,in_channels,num_classes,input_size,gen_depth,gen_stages,gen_channels_str,lce,lpa,final_acc,asymptotic_tbd_mean,asymptotic_tbd_std,tau,total_tbd
plain_cnn_bn-m8-cifar-n100-s42,plain_cnn_bn,cifar,1.0,42,1050,8,20,0.001,1000,3,10,32,16,nan,"[256, 128, 512, 512, 512, 512, 256, 512, 512, 256, 512, 512, 256, 512, 512, 512]",2.466855228462613,0.10937616115884367,5.8,1499.4066062927245,73.66930575356895,0.4950922053451138,52047.22937774658
plain_cnn_bn-m9-cifar-n0-s42,plain_cnn_bn,cifar,0.0,42,1051,9,20,0.001,1000,3,10,32,8,nan,"[512, 512, 512, 512, 128, 128, 512, 128]",2.1744883198612057,0.11718772329977763,66.31,2613.2519302368164,144.3816788496063,0.4685033736015931,114092.13842010498
plain_cnn_bn-m9-cifar-n50-s42,plain_cnn_bn,cifar,0.5,42,1051,9,20,0.001,1000,3,10,32,8,nan,"[512, 512, 512, 512, 128, 128, 512, 128]",2.488679457531335,0.11328051311073382,57.62,3564.218251037598,104.35014361766424,0.3749987824186502,128428.64276123047
plain_cnn_bn-m9-cifar-n100-s42,plain_cnn_bn,cifar,1.0,42,1051,9,20,0.001,1000,3,10,32,8,nan,"[512, 512, 512, 512, 128, 128, 512, 128]",2.552633183120671,0.11621020619322826,1.43,3649.146075439453,96.82970656247888,0.33644222987607636,134196.56841278076
resnet-m0-cifar-n0-s42,resnet,cifar,0.0,42,2042,0,20,0.001,1000,3,10,32,25,4,"[128, 64, 512, 256]",2.2714737074177176,0.1376955748772387,49.38,28464.34195175171,1272.7969878865845,1.9881270906527986,914279.7965545654
resnet-m0-cifar-n50-s42,resnet,cifar,0.5,42,2042,0,20,0.001,1000,3,10,32,25,4,"[128, 64, 512, 256]",2.510476505407457,0.11426088845443684,37.43,43434.33910522461,1483.2007759911708,1.1425100048281065,1127216.7672805786
resnet-m0-cifar-n100-s42,resnet,cifar,1.0,42,2042,0,20,0.001,1000,3,10,32,25,4,"[128, 64, 512, 256]",2.5697745121818176,0.11718772329977763,4.11,54672.08792877197,1140.5670565272767,0.6287808626187551,1302347.575187683
resnet-m1-cifar-n0-s42,resnet,cifar,0.0,42,2043,1,20,0.001,1000,3,10,32,33,4,"[128, 128, 512, 64]",2.213678432011356,0.1220724505953708,40.53,62145.43486785889,2880.06814366186,0.48581493316293184,1705796.2713851929
resnet-m1-cifar-n50-s42,resnet,cifar,0.5,42,2043,1,20,0.001,1000,3,10,32,33,4,"[128, 128, 512, 64]",2.4832110443819584,0.11132833713478875,25.8,70227.4726699829,1134.5144599830019,0.4754822764250228,1761651.3908843994
resnet-m1-cifar-n100-s42,resnet,cifar,1.0,42,2043,1,20,0.001,1000,3,10,32,33,4,"[128, 128, 512, 64]",2.5377114195444337,0.11621306443038192,7.76,70900.0879043579,1386.6430381186117,0.4891748386986648,1741210.7087860107
resnet-m2-cifar-n0-s42,resnet,cifar,0.0,42,2044,2,20,0.001,1000,3,10,32,8,4,"[256, 512, 512, 128]",2.221681927974453,0.1718829494720836,57.59,2426.910353851318,75.86104927870186,0.5823175220534412,99141.65363311768
resnet-m2-cifar-n50-s42,resnet,cifar,0.5,42,2044,2,20,0.001,1000,3,10,32,8,4,"[256, 512, 512, 128]",2.5127325582294247,0.11035082002823939,40.68,2190.1346588134766,56.321258139575754,0.4071042938118239,86942.90335083008
resnet-m2-cifar-n100-s42,resnet,cifar,1.0,42,2044,2,20,0.001,1000,3,10,32,8,4,"[256, 512, 512, 128]",2.5624737544666454,0.12206959235821714,4.8,2030.4697189331055,23.666961585192418,0.39698589401124035,85777.06425857544
resnet-m3-cifar-n0-s42,resnet,cifar,0.0,42,2045,3,20,0.001,1000,3,10,32,16,4,"[512, 128, 256, 256]",2.181878217929222,0.12206959235821714,51.6,18427.759757995605,1194.5002053024039,0.830101633620793,659999.3154525757
resnet-m3-cifar-n50-s42,resnet,cifar,0.5,42,2045,3,20,0.001,1000,3,10,32,16,4,"[512, 128, 256, 256]",2.477019346327004,0.11424659726866858,35.16,19847.716842651367,1279.4053256425975,0.6671384903045067,724633.3281784058
resnet-m3-cifar-n100-s42,resnet,cifar,1.0,42,2045,3,20,0.001,1000,3,10,32,16,4,"[512, 128, 256, 256]",2.546261521217784,0.12402176833416223,5.31,24193.94924697876,1100.0218535640568,0.5784046372249884,816762.7957344055
resnet-m4-cifar-n0-s42,resnet,cifar,0.0,42,2046,4,20,0.001,1000,3,10,32,49,4,"[512, 512, 64, 256]",2.224450391571084,0.17676481853052314,23.62,144861.42190704346,3219.9181918455383,0.4243665546570726,3392243.7723846436
resnet-m4-cifar-n50-s42,resnet,cifar,0.5,42,2046,4,20,0.001,1000,3,10,32,49,4,"[512, 512, 64, 256]",2.474654050794994,0.12205530117244888,16.34,139179.84155883788,2677.1170745388845,0.3382384499740162,3302438.5701293945
resnet-m4-cifar-n100-s42,resnet,cifar,1.0,42,2046,4,20,0.001,1000,3,10,32,49,4,"[512, 512, 64, 256]",2.557663434585937,0.11327479663642652,8.47,134370.02438430785,2925.1317122648065,0.4355674575966092,3261570.119869232
resnet-m5-cifar-n0-s42,resnet,cifar,0.0,42,2047,5,20,0.001,1000,3,10,32,16,4,"[512, 64, 64, 512]",2.243660730447698,0.13866451727232712,42.26,6655.77035446167,315.12103874757963,0.6607862403556095,264863.91034698486
resnet-m5-cifar-n50-s42,resnet,cifar,0.5,42,2047,5,20,0.001,1000,3,10,32,16,4,"[512, 64, 64, 512]",2.508711394146825,0.12306140065053477,26.85,7776.859268951416,495.54748392609815,0.5859724885196849,300104.3909263611
resnet-m5-cifar-n100-s42,resnet,cifar,1.0,42,2047,5,20,0.001,1000,3,10,32,16,4,"[512, 64, 64, 512]",2.57037954780943,0.11231157071564542,7.3,8605.373577880859,509.3318541147487,0.5505386337393017,317309.4811706543
resnet-m6-cifar-n0-s42,resnet,cifar,0.0,42,2048,6,20,0.001,1000,3,10,32,25,4,"[512, 64, 128, 512]",2.2762450539926586,0.16893610696666725,43.08,37831.04069137573,1169.122306753049,0.9933086330728625,1147265.382850647
resnet-m6-cifar-n50-s42,resnet,cifar,0.5,42,2048,6,20,0.001,1000,3,10,32,25,4,"[512, 64, 128, 512]",2.4714377378119203,0.10938473587030463,33.65,56425.01993408203,352.30187309554043,0.4429584041639464,1391742.5436820984
resnet-m6-cifar-n100-s42,resnet,cifar,1.0,42,2048,6,20,0.001,1000,3,10,32,25,4,"[512, 64, 128, 512]",2.5630500083648506,0.098620614749647,5.55,62403.18221282959,825.220985742881,0.3460444198307585,1451018.6817855835
resnet-m7-cifar-n0-s42,resnet,cifar,0.0,42,2049,7,20,0.001,1000,3,10,32,49,4,"[256, 64, 512, 128]",2.14703957070201,0.13670662482207474,29.32,75367.73803100587,2964.025016780335,0.4864864277622026,1868004.196407318
resnet-m7-cifar-n50-s42,resnet,cifar,0.5,42,2049,7,20,0.001,1000,3,10,32,49,4,"[256, 64, 512, 128]",2.4772904877525352,0.13476016532043697,17.25,77763.16698608399,2559.0646190014522,0.4432581131691229,1898893.607597351
resnet-m7-cifar-n100-s42,resnet,cifar,1.0,42,2049,7,20,0.001,1000,3,10,32,49,4,"[256, 64, 512, 128]",2.570680836709626,0.12109493348882143,8.48,74651.16967468262,984.3218854512177,0.5498630428208132,1870428.5755310059
resnet-m8-cifar-n0-s42,resnet,cifar,0.0,42,2050,8,20,0.001,1000,3,10,32,49,4,"[256, 256, 256, 256]",2.184815998286438,0.10839292757798698,21.85,95986.719241333,4438.582414846765,0.45151225834823244,2328399.3863449097
resnet-m8-cifar-n50-s42,resnet,cifar,0.5,42,2050,8,20,0.001,1000,3,10,32,49,4,"[256, 256, 256, 256]",2.4605809094058357,0.12206387588390984,13.8,101706.25011749267,1733.3066144338543,0.48481093860883345,2408231.219970703
resnet-m8-cifar-n100-s42,resnet,cifar,1.0,42,2050,8,20,0.001,1000,3,10,32,49,4,"[256, 256, 256, 256]",2.5587465255373525,0.11718772329977763,9.68,94640.42887420654,5790.00414573768,0.43660346296947977,2308237.2001190186
resnet-m9-cifar-n0-s42,resnet,cifar,0.0,42,2051,9,20,0.001,1000,3,10,32,16,4,"[512, 512, 64, 512]",2.2413173267961173,0.1620934872208217,51.74,13573.373582458496,567.9441314474753,0.7061479154676856,525734.2557983398
resnet-m9-cifar-n50-s42,resnet,cifar,0.5,42,2051,9,20,0.001,1000,3,10,32,16,4,"[512, 512, 64, 512]",2.5104934188843644,0.12110064996312875,32.98,13212.233820343017,287.00893687102706,0.5901997078528562,509657.81228637695
resnet-m9-cifar-n100-s42,resnet,cifar,1.0,42,2051,9,20,0.001,1000,3,10,32,16,4,"[512, 512, 64, 512]",2.5624178310404764,0.11230585424133811,5.77,13188.58889541626,362.41234493589457,0.6621510749847404,523844.30182266235
