run_id,arch_name,dataset,noise_level,seed,run_seed,model_index,epochs,lr,num_metric_samples,in_channels,num_classes,input_size,gen_depth,gen_stages,gen_channels_str,lce,lpa,final_acc,asymptotic_tbd_mean,asymptotic_tbd_std,tau,total_tbd
plain_cnn_bn-m3-cifar-n100-s42,plain_cnn_bn,cifar,1.0,42,1045,3,15,0.001,300,3,10,32,48,nan,"[512, 512, 512, 128, 64, 256, 64, 64, 128, 64, 128, 64, 64, 256, 64, 256, 256, 64, 128, 64, 64, 256, 64, 256, 256, 128, 256, 512, 512, 256, 64, 256, 512, 256, 512, 256, 128, 512, 512, 512, 128, 256, 64, 128, 512, 64, 512, 256]",2.6464393446710157,0.12304781561747506,9.6,13360.947476959229,874.838240039268,0.35164312022376304,222387.67388916016
plain_cnn_bn-m4-cifar-n0-s42,plain_cnn_bn,cifar,0.0,42,1046,4,15,0.001,300,3,10,32,24,nan,"[256, 128, 64, 128, 128, 128, 64, 64, 128, 64, 256, 64, 512, 128, 512, 128, 64, 256, 512, 512, 64, 128, 64, 64]",1.8464393446710157,0.10741887398234147,40.4,2184.1490379333495,201.36073308835554,1.2415034039833421,53582.62694168091
plain_cnn_bn-m4-cifar-n50-s42,plain_cnn_bn,cifar,0.5,42,1046,4,15,0.001,300,3,10,32,24,nan,"[256, 128, 64, 128, 128, 128, 64, 64, 128, 64, 256, 64, 512, 128, 512, 128, 64, 256, 512, 512, 64, 128, 64, 64]",2.4464393446710155,0.12109849787868364,19.01,2984.5741645812986,224.2799168145455,0.5134306026796565,60246.77416419983
plain_cnn_bn-m4-cifar-n100-s42,plain_cnn_bn,cifar,1.0,42,1046,4,15,0.001,300,3,10,32,24,nan,"[256, 128, 64, 128, 128, 128, 64, 64, 128, 64, 256, 64, 512, 128, 512, 128, 64, 256, 512, 512, 64, 128, 64, 64]",1.8464393446710157,0.11522761151244122,9.27,3364.5142978668214,324.8608097440422,0.487621276072813,62585.05004310608
resnet-m0-cifar-n0-s42,resnet,cifar,0.0,42,2042,0,15,0.001,300,3,10,32,25,4,"[128, 64, 512, 256]",2.308850955311655,0.11913771356495813,47.61,34802.44049835205,1379.8443011706167,1.843939040385319,785570.6210708618
resnet-m0-cifar-n50-s42,resnet,cifar,0.5,42,2042,0,15,0.001,300,3,10,32,25,4,"[128, 64, 512, 256]",2.531285007203338,0.11522761151244122,33.15,52979.98982086182,4584.959202259343,0.6904041016999614,971248.678604126
resnet-m0-cifar-n100-s42,resnet,cifar,1.0,42,2042,0,15,0.001,300,3,10,32,25,4,"[128, 64, 512, 256]",2.587694975477779,0.11132897603485838,5.27,57480.94041595459,2448.8836759524784,0.4545408782345954,1002636.8487930298
resnet-m1-cifar-n0-s42,resnet,cifar,0.0,42,2043,1,15,0.001,300,3,10,32,33,4,"[128, 128, 512, 64]",2.2605547794138507,0.12499713335626648,35.17,74119.47782440185,3913.143462658625,0.4367387719128908,1419699.6666107178
resnet-m1-cifar-n50-s42,resnet,cifar,0.5,42,2043,1,15,0.001,300,3,10,32,33,4,"[128, 128, 512, 64]",2.4508418814845383,0.12109849787868364,21.58,74473.75027008056,594.0560606959046,0.5059719270558776,1411288.5028533936
resnet-m1-cifar-n100-s42,resnet,cifar,1.0,42,2043,1,15,0.001,300,3,10,32,33,4,"[128, 128, 512, 64]",2.569239039714274,0.12108703130374958,8.58,78776.05588684083,1361.3944801151988,0.45527973375628594,1400824.61668396
resnet-m2-cifar-n0-s42,resnet,cifar,0.0,42,2044,2,15,0.001,300,3,10,32,8,4,"[256, 512, 512, 128]",2.2740027278319435,0.12890723540878338,57.11,2571.5317680358885,159.43856493509767,0.5663117751766089,87007.10203170776
resnet-m2-cifar-n50-s42,resnet,cifar,0.5,42,2044,2,15,0.001,300,3,10,32,8,4,"[256, 512, 512, 128]",2.505548348307213,0.13280587088636622,42.32,2236.572492980957,45.669805564422035,0.3988642823428699,75992.23010253906
resnet-m2-cifar-n100-s42,resnet,cifar,1.0,42,2044,2,15,0.001,300,3,10,32,8,4,"[256, 512, 512, 128]",2.537189111078253,0.1269464510950579,4.0,2261.0389305114745,122.66538486372022,0.3858608537384431,75624.71482467651
resnet-m3-cifar-n0-s42,resnet,cifar,0.0,42,2045,3,15,0.001,300,3,10,32,16,4,"[512, 128, 256, 256]",2.2311291267089013,0.14258685930512557,49.05,21162.984609985353,1364.282832510271,0.7028406977325983,566943.3216171265
resnet-m3-cifar-n50-s42,resnet,cifar,0.5,42,2045,3,15,0.001,300,3,10,32,16,4,"[512, 128, 256, 256]",2.486428717898877,0.12304781561747506,34.11,26791.538983154296,2497.673951238332,0.5473932026254176,643660.6632385254
resnet-m3-cifar-n100-s42,resnet,cifar,1.0,42,2045,3,15,0.001,300,3,10,32,16,4,"[512, 128, 256, 256]",2.5461988499713275,0.13866529067767455,5.05,30735.343379211427,2035.0244663566116,0.477160382222332,674157.3644180298
resnet-m4-cifar-n0-s42,resnet,cifar,0.0,42,2046,4,15,0.001,300,3,10,32,49,4,"[512, 512, 64, 256]",2.2867000164052698,0.16404082100676529,20.56,144562.969430542,3003.4100513695853,0.41208683056242534,2640724.118659973
resnet-m4-cifar-n50-s42,resnet,cifar,0.5,42,2046,4,15,0.001,300,3,10,32,49,4,"[512, 512, 64, 256]",2.4865473751347356,0.1640637541566334,14.02,146257.87307281495,2770.674240436511,0.3868921593627602,2617181.97631073
resnet-m4-cifar-n100-s42,resnet,cifar,1.0,42,2046,4,15,0.001,300,3,10,32,49,4,"[512, 512, 64, 256]",2.5553789379960596,0.11914918013989222,9.65,147422.53220977783,3346.61544614334,0.37456542702555384,2601827.2124328613
